"PRO_COM","Municipality","IFC_decile","Year","GRINS_macroclass","GRINS_class","Period"
1218,"Rivarossa",5,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1219,"Rivoli",3,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1220,"Robassomero",1,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1221,"Rocca Canavese",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1222,"Roletto",1,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1223,"Romano Canavese",5,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1224,"Ronco Canavese",5,"2018","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Pre-COVID"
1225,"Rondissone",3,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1226,"Rorà",9,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1228,"Rosta",1,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1227,"Roure",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1229,"Rubiana",6,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1230,"Rueglio",7,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1231,"Salassa",2,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1232,"Salbertrand",3,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1233,"Salerano Canavese",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1234,"Salza di Pinerolo",7,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1235,"Samone",5,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1236,"San Benigno Canavese",7,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1237,"San Carlo Canavese",1,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1238,"San Colombano Belmonte",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1239,"San Didero",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1240,"San Francesco al Campo",4,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1242,"San Germano Chisone",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1243,"San Gillio",1,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1244,"San Giorgio Canavese",2,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1245,"San Giorio di Susa",7,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1246,"San Giusto Canavese",5,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1247,"San Martino Canavese",1,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1248,"San Maurizio Canavese",2,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1249,"San Mauro Torinese",3,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1250,"San Pietro Val Lemina",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1251,"San Ponso",2,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1252,"San Raffaele Cimena",3,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1253,"San Sebastiano da Po",5,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1254,"San Secondo di Pinerolo",2,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1241,"Sangano",5,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1255,"Sant'Ambrogio di Torino",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1256,"Sant'Antonino di Susa",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1257,"Santena",2,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1258,"Sauze di Cesana",7,"2018","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Pre-COVID"
1259,"Sauze d'Oulx",9,"2018","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Pre-COVID"
1260,"Scalenghe",3,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1261,"Scarmagno",1,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1262,"Sciolze",6,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1263,"Sestriere",5,"2018","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Pre-COVID"
1264,"Settimo Rottaro",2,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1265,"Settimo Torinese",5,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1266,"Settimo Vittone",3,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1267,"Sparone",5,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1268,"Strambinello",8,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1269,"Strambino",2,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1270,"Susa",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1271,"Tavagnasco",7,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1272,"Torino",5,"2018","3 ITALIA METROPOLITANA","3.2.2 - Capoluogo metropolitano","Pre-COVID"
1273,"Torrazza Piemonte",6,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1274,"Torre Canavese",1,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1275,"Torre Pellice",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1276,"Trana",5,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1278,"Traversella",8,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1279,"Traves",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1280,"Trofarello",3,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1281,"Usseaux",7,"2018","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Pre-COVID"
1282,"Usseglio",4,"2018","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Pre-COVID"
1283,"Vaie",5,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1284,"Val della Torre",2,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1317,"Val di Chy",5,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1318,"Valchiusa",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1285,"Valgioie",7,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1286,"Vallo Torinese",6,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1287,"Valperga",1,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1288,"Valprato Soana",6,"2018","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Pre-COVID"
1289,"Varisella",7,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1290,"Vauda Canavese",3,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1292,"Venaria Reale",3,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1291,"Venaus",7,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1293,"Verolengo",7,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1294,"Verrua Savoia",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1295,"Vestignè",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1296,"Vialfrè",1,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1298,"Vidracco",2,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1299,"Vigone",3,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1300,"Villafranca Piemonte",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1301,"Villanova Canavese",1,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1303,"Villar Dora",4,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1305,"Villar Focchiardo",7,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1306,"Villar Pellice",6,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1307,"Villar Perosa",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1302,"Villarbasse",1,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1304,"Villareggia",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1308,"Villastellone",2,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1309,"Vinovo",3,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1310,"Virle Piemonte",2,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1311,"Vische",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1312,"Vistrorio",4,"2018","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Pre-COVID"
1313,"Viù",6,"2018","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Pre-COVID"
1314,"Volpiano",3,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
1315,"Volvera",3,"2018","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Pre-COVID"
2002,"Alagna Valsesia",1,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2003,"Albano Vercellese",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2004,"Alice Castello",5,"2018","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Pre-COVID"
2170,"Alto Sermenza",6,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2006,"Arborio",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2007,"Asigliano Vercellese",7,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2008,"Balmuccia",1,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2009,"Balocco",2,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2011,"Bianzè",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2014,"Boccioleto",9,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2015,"Borgo d'Ale",6,"2018","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Pre-COVID"
2017,"Borgo Vercelli",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2016,"Borgosesia",4,"2018","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Pre-COVID"
2021,"Buronzo",3,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2025,"Campertogno",1,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2029,"Carcoforo",3,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2030,"Caresana",7,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2031,"Caresanablot",1,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2032,"Carisio",3,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2033,"Casanova Elvo",9,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2171,"Cellio con Breia",9,"2018","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Pre-COVID"
2041,"Cervatto",6,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2042,"Cigliano",3,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2043,"Civiasco",8,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2045,"Collobiano",7,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2047,"Costanzana",9,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2048,"Cravagliana",9,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2049,"Crescentino",4,"2018","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Pre-COVID"
2052,"Crova",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2054,"Desana",5,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2057,"Fobello",6,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2058,"Fontanetto Po",5,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2059,"Formigliana",5,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2061,"Gattinara",5,"2018","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Pre-COVID"
2062,"Ghislarengo",6,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2065,"Greggio",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2066,"Guardabosone",7,"2018","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Pre-COVID"
2067,"Lamporo",9,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2068,"Lenta",1,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2070,"Lignana",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2071,"Livorno Ferraris",6,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2072,"Lozzolo",5,"2018","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Pre-COVID"
2078,"Mollia",5,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2079,"Moncrivello",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2082,"Motta de' Conti",9,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2088,"Olcenengo",8,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2089,"Oldenico",7,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2090,"Palazzolo Vercellese",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2091,"Pertengo",9,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2093,"Pezzana",6,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2096,"Pila",4,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2097,"Piode",5,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2102,"Postua",6,"2018","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Pre-COVID"
2104,"Prarolo",3,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2107,"Quarona",6,"2018","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Pre-COVID"
2108,"Quinto Vercellese",3,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2110,"Rassa",1,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2113,"Rimella",2,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2115,"Rive",9,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2116,"Roasio",4,"2018","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Pre-COVID"
2118,"Ronsecco",5,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2121,"Rossa",5,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2122,"Rovasenda",5,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2126,"Salasco",10,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2127,"Sali Vercellese",7,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2128,"Saluggia",4,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2131,"San Germano Vercellese",7,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2035,"San Giacomo Vercellese",8,"2018","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Pre-COVID"
2133,"Santhià",4,"2018","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Pre-COVID"
2134,"Scopa",3,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
2135,"Scopello",4,"2018","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Pre-COVID"
